Lemma,Case,Number,Gender,Degree,Upos,Forms
Kompromiß,Acc,Sing,Masc,,NOUN,Kompromiss | Kompromiß
Kompromiß,Dat,Sing,Masc,,NOUN,Kompromiss | Kompromiß
Kongreß,Dat,Sing,Masc,,NOUN,Kongress | Kongreß
Kongreß,Acc,Sing,Masc,,NOUN,Kongress | Kongreß
Konkurrent,Dat,Sing,Masc,,NOUN,Konkurrent | Konkurrenten
Kontakt,Acc,Sing,Masc,,NOUN,Kontakt | Kontakte
Konto,Dat,Sing,Neut,,NOUN,KOnten | Konto
Konzern,Dat,Sing,Masc,,NOUN,Konzern | Konzerne
Konzern,Dat,Plur,Masc,,NOUN,Konzerne | Konzernen
Konzert,Dat,Sing,Neut,,NOUN,Konzert | Konzerte
Kraft,Acc,,,,NOUN,Kraft | Kräfte
Krankheit,Acc,,,,NOUN,Krankheit | Krankheiten
Kreditausschuß,Dat,Sing,Masc,,NOUN,Kreditausschuss | Kreditausschuß
Kreditinstitut,Dat,Plur,Neut,,NOUN,Kreditinstitute | Kreditinstituten
Kreis,Dat,Sing,Masc,,NOUN,Kreis | Kreise
Krieg,Dat,Sing,Masc,,NOUN,Krieg | Kriege
Kriegsfall,Dat,Sing,Masc,,NOUN,Kriegsfall | Kriegsfalle
Kunst,Acc,,,,NOUN,Kunst | Künste
Kunststoff,Dat,Sing,Masc,,NOUN,Kunststoff | Kunststoffe
Kunstwerk,Dat,,,,NOUN,Kunstwerke | Kunstwerken
Kupferprozeß,Acc,Sing,Masc,,NOUN,Kupferprozess | Kupferprozeß
Kurfürst,Dat,Sing,Masc,,NOUN,Kurfürst | Kurfürsten
Kurs,Dat,Sing,Masc,,NOUN,Kurs | Kurse
Künstler,Dat,Plur,Masc,,NOUN,Künstler | Künstlern
LAN-Party,Dat,Plur,Fem,,NOUN,LAN-Parties | LAN-Partys
Label,Dat,Plur,Neut,,NOUN,Labeln | Labels
Label,Acc,Plur,Neut,,NOUN,Label | Labels
Ladenschluß,Dat,Sing,Masc,,NOUN,Ladenschluss | Ladenschluß
Land,Acc,Plur,Neut,,NOUN,Lande | Länder
Land,Dat,Sing,Neut,,NOUN,Land | Lande
Land,Dat,Plur,Neut,,NOUN,Landen | Länder | Ländern
Lauf,Dat,Sing,Masc,,NOUN,Lauf | Laufe
Laufpaß,Acc,Sing,Masc,,NOUN,Laufpass | Laufpaß
Laufwerk,Dat,Sing,Neut,,NOUN,Laufwerk | Laufwerke
Lautsprecher,Dat,Plur,Masc,,NOUN,Lautsprecher | Lautsprechern
Le,Dat,Sing,Neut,,PROPN,Le | le
Le,Dat,Sing,Masc,,PROPN,Le | le
Leib,Dat,Sing,Masc,,NOUN,Leib | Leibe
Leut,Dat,Plur,Masc,,NOUN,Leute | Leuten
Licht,Dat,Sing,Neut,,NOUN,Licht | Lichte
Lieferant,Dat,Sing,Masc,,NOUN,Lieferant | Lieferanten
Linux-Kongreß,Dat,Sing,Masc,,NOUN,Linux-Kongress | Linux-Kongreß
Live,Dat,Sing,Fem,,NOUN,LIVE | Live
Lunge,Dat,Sing,Fem,,NOUN,Lunge | Lungen
Mac,Acc,Sing,Masc,,PROPN,Mac | mac
Magazin,Dat,Sing,Neut,,NOUN,Magazin | Magazine
Mal,Acc,Plur,Neut,,NOUN,Mal | Male
Mal,Dat,Sing,Neut,,NOUN,Mal | Male
Manier,Dat,,,,NOUN,Manier | Manieren
Mann,Acc,Plur,Masc,,NOUN,Mann | Mannen | Männer
Mann,Dat,Plur,Masc,,NOUN,Mannen | Männern
Mann,Dat,Sing,Masc,,NOUN,Mann | Manne
Mann,Acc,,,,NOUN,Mann | Männer
Markt,Dat,Sing,Masc,,NOUN,Markt | Markte
Markt,Dat,Sing,Masc,,PROPN,Markt | ProMarkt
Marktbeobachter,Dat,Plur,Masc,,NOUN,Marktbeobachter | Marktbeobachtern
Masse,Dat,Plur,Fem,,NOUN,Massen | Maßen
Masse,Acc,Sing,Fem,,NOUN,Masse | Maße
Masse,Acc,Plur,Fem,,NOUN,Massen | Maßen
Masse,Acc,,,,NOUN,Masse | Massen
Massiv,Dat,Sing,Neut,,NOUN,Massiv | Massive
Mathematiker,Dat,Plur,Masc,,NOUN,Mathematiker | Mathematikern
Maß,Dat,Sing,Neut,,NOUN,Masse | Maß | Maße
Maß,Dat,Plur,,,NOUN,Massen | Maßen
Mediendienst,Dat,Sing,Masc,,NOUN,Mediendienst | Mediendienste
Medikament,Dat,Sing,Neut,,NOUN,Medikament | Medikamente
Megabyte,Dat,Plur,Neut,,NOUN,Megabyte | Megabytes
Megapixel,Dat,Plur,Masc,,NOUN,Megapixel | Megapixeln
Mensch,Acc,Sing,Masc,,NOUN,Mensch | Menschen
Mensch,Dat,Sing,Masc,,NOUN,Mensch | Menschen
Mensch,Acc,,,,NOUN,Mensch | Menschen
Mensch,Dat,,,,NOUN,Mensch | Menschen
Menschenrecht,Dat,Sing,Neut,,NOUN,Menschenrecht | Menschenrechte
Messeschluss,Dat,Sing,Masc,,NOUN,Messeschluss | Messeschluß
Meter,Dat,Plur,Masc,,NOUN,Meter | Metern
Microsoft-Prozeß,Dat,Sing,Masc,,NOUN,Microsoft-Prozess | Microsoft-Prozeß
Mikrometer,Dat,Plur,Masc,,NOUN,Mikrometer | Mikrometern
Milliardenverlust,Dat,Sing,Masc,,NOUN,Milliardenverlust | Milliardenverluste
Millimeter,Dat,Plur,Masc,,NOUN,Millimeter | Millimetern
Mindpixel,Dat,Plur,,,NOUN,Mindpixel | Mindpixeln
Ministerpräsident,Acc,Sing,Masc,,NOUN,Ministerpräsident | Ministerpräsidenten
Ministerpräsident,Dat,Sing,Masc,,NOUN,Ministerpräsident | Ministerpräsidenten
Minute,Acc,Sing,Fem,,NOUN,Minute | Minuten
Minute,Dat,Plur,Fem,,NOUN,Minuten | minuten
Misserfolg,Dat,Sing,Masc,,NOUN,Misserfolg | Misserfolge
Mitarbeiter,Dat,Plur,Masc,,NOUN,Mitarbeiter | Mitarbeitern
Mitglied,Dat,Plur,Neut,,NOUN,Mitglieder | Mitgliedern
Mittag,Dat,Sing,Masc,,NOUN,Mittag | Mittwochmittag
Mißbrauch,Dat,Sing,Masc,,NOUN,Missbrauch | Mißbrauch
Mobilfunknetz,Dat,Sing,Neut,,NOUN,Mobilfunknetz | Mobilfunknetze
Mobiltelefon,Dat,Sing,Neut,,NOUN,Mobiltelefon | Mobiltelefone
Modell,Dat,Sing,Neut,,NOUN,Modell | Modelle
Modul,Dat,Sing,Neut,,NOUN,Modul | Module
Monat,Dat,Plur,Masc,,NOUN,Monate | Monaten | monaten
Monat,Dat,Sing,Masc,,NOUN,Monat | Monate
Motor,Dat,Sing,,,PROPN,Motor | Motors
Mund,Dat,Sing,Masc,,NOUN,Mund | Munde
Musiktitel,Dat,Plur,Neut,,NOUN,Musiktitel | Musiktiteln
Muster,Dat,Plur,Neut,,NOUN,Muster | Mustern
Musterbeispiel,Dat,Sing,Neut,,NOUN,Musterbeispiel | Musterbeispiele
Mut,Dat,Sing,Masc,,NOUN,Mut | Mute
Mutter,Dat,Plur,Fem,,NOUN,Mutter | Müttern
Mühe,Acc,Plur,Fem,,NOUN,Mühe | Mühen
Nachlaß,Dat,Sing,Masc,,NOUN,Nachlass | Nachlaß
Nacht,Dat,Plur,Fem,,NOUN,Nacht | Nächten
Nanometer,Dat,Plur,Masc,,NOUN,Nanometer | Nanometern
Nation,Acc,,,,NOUN,Nation | Nationen
Netz,Dat,Sing,Neut,,NOUN,Netz | Netze
Netz,Dat,Plur,Neut,,NOUN,Netze | Netzen
Netzwerk,Dat,Sing,Neut,,NOUN,Netzwerk | Netzwerke
Netzwerk,Dat,Plur,Neut,,NOUN,Netzwerke | Netzwerken
Netzwerkanschluß,Acc,Sing,Masc,,NOUN,Netzwerkanschluss | Netzwerkanschluß
Netzwerker,Dat,Plur,Masc,,NOUN,Netzwerker | Netzwerkern
Netzwerkspezialist,Dat,Sing,Masc,,NOUN,Netzwerkspezialist | Netzwerkspezialisten
Neu,Acc,Sing,Neut,,NOUN,Neue | Neues
Neujahrstag,Dat,Sing,Masc,,NOUN,Neujahrstag | Neujahrstage
Newsletter,Dat,Plur,Masc,,NOUN,Newslettern | Newsletters
Norden,Dat,Sing,Masc,,NOUN,Nord | Norden
Nummer,Dat,Sing,Fem,,NOUN,Nr. | Nummer
Nummer,Acc,Sing,Fem,,NOUN,Nr. | Nummer
Office-Paket,Dat,Sing,Neut,,NOUN,Office-Paket | Office-Pakete
Online-Dienst,Dat,Sing,Masc,,NOUN,Online-Dienst | Online-Dienste
Online-Spiel,Dat,Sing,Neut,,NOUN,Online-Spiel | Online-Spiele
Online-Verkauf,Dat,Plur,Masc,,NOUN,Online-Verkäufe | Online-Verkäufen
Organ,Dat,Sing,Neut,,NOUN,Organ | Organe
Organ,Acc,,,,NOUN,Organ | Organe
Organizer,Dat,Plur,Masc,,NOUN,Organizer | Organizern
Ort,Dat,Sing,Masc,,NOUN,Ort | Orte
PC,Dat,Plur,Masc,,NOUN,PC | PCs
PC,Acc,Plur,Masc,,NOUN,PC | PCs
Paragraf,Acc,Sing,Masc,,NOUN,Paragraf | Paragrafen
Paragraph,Dat,Sing,Masc,,NOUN,Paragraph | Paragraphen
Paragraph,Acc,Sing,Masc,,NOUN,Paragraph | Paragraphen
Parlamentarier,Dat,Plur,Masc,,NOUN,Parlamentarier | Parlamentariern
Partner,Dat,Plur,Masc,,NOUN,Partner | Partnern
Passwort,Dat,Plur,Neut,,NOUN,Passwörter | Passwörtern
Passwort,Acc,Plur,Neut,,NOUN,Passworte | Passwörter
Patent,Dat,Sing,Neut,,NOUN,Patent | Patente
Patient,Dat,Sing,Masc,,NOUN,Patient | Patienten
Patient,Acc,Sing,Masc,,NOUN,Patient | Patienten
Paß,Acc,Sing,Masc,,NOUN,Pass | Paß
Paßwort,Acc,Sing,Neut,,NOUN,Passwort | Paßwort
Pfennig,Acc,Plur,Masc,,NOUN,Pfennig | Pfennige
Pfennig,Dat,Plur,Masc,,NOUN,Pfennig | Pfennige | Pfennigen
Pfennig,Dat,Sing,Masc,,NOUN,Pfennig | Pfennige
Philosophie,Acc,,,,NOUN,Philosophie | Philosophien
Pilot,Dat,Sing,Masc,,NOUN,Pilot | Piloten
Pinguin,Dat,Plur,Masc,,NOUN,Pinguine | Pinguinen
Pixel,Dat,Plur,Masc,,NOUN,Pixel | Pixeln
Pixel,Dat,Plur,,,NOUN,Pixel | Pixeln
Plan,Dat,Plur,Masc,,NOUN,Pläne | Plänen
Planet,Dat,Sing,Masc,,NOUN,Planet | Planeten
Planet,Acc,Sing,Masc,,NOUN,Planet | Planeten
Platz,Dat,Sing,Masc,,NOUN,Platz | Platze
Platzhirsch,Dat,Sing,Masc,,NOUN,Platzhirsch | Platzhirsche | Platzhirschen
Plazierung,Acc,Sing,Fem,,NOUN,Platzierung | Plazierung
Pocket-PC,Dat,Plur,Masc,,NOUN,Pocket-PC | Pocket-PCs
Praktikum,Acc,Sing,Neut,,NOUN,Praktika | Praktikum
Praktikum,Acc,Plur,Neut,,NOUN,Praktika | Praktiken
Praktikum,Dat,Plur,Neut,,NOUN,Praktika | Praktiken
Preis,Dat,Sing,Masc,,NOUN,Preis | Preise
Preis,Dat,Plur,Masc,,NOUN,Preis | Preisen
Preis,Acc,Sing,Masc,,NOUN,Preis | preis
Preisnachlaß,Acc,Sing,Masc,,NOUN,Preisnachlass | Preisnachlaß
Preisnachlaß,Dat,Plur,Masc,,NOUN,Preisnachlässe | Preisnachlässen
Preisvergleich,Dat,Sing,Masc,,NOUN,Preisvergleich | Preisvergleiche
Prinzip,Acc,,,,NOUN,Prinzip | Prinzipien
Privat,Acc,Plur,,,NOUN,Private | Privaten
Privatanschluß,Acc,Sing,Masc,,NOUN,Privatanschluss | Privatanschluß
Problem,Acc,Plur,Neut,,NOUN,Probleme | probleme
Problem,Dat,Sing,Neut,,NOUN,Problem | Probleme
Produkt,Dat,Plur,Neut,,NOUN,Produkte | Produkten
Produkt,Dat,Sing,Neut,,NOUN,Produkt | Produkte
Produkt,Acc,,,,NOUN,Produkt | Produkte
Produzent,Dat,Sing,Masc,,NOUN,Produzent | Produzenten
Professor,Acc,Sing,Masc,,NOUN,Prof. | Professor
Professor,Dat,Sing,Masc,,NOUN,Prof. | Professor
Profi,Dat,Plur,Masc,,NOUN,Profi | Profis
Profil,Dat,Sing,Neut,,NOUN,Profil | Profile
Programm,Dat,Sing,Neut,,NOUN,Programm | Programme
Projekt,Dat,Plur,Neut,,NOUN,Projekte | Projekten
Protein,Dat,Sing,Neut,,NOUN,Protein | Proteine
Protokoll,Dat,Sing,Neut,,NOUN,Protokoll | Protokolle
Prototyp,Acc,Sing,Masc,,NOUN,Prototyp | Prototypen
Prototyp,Dat,Sing,Masc,,NOUN,Prototyp | Prototypen
Prozedere,Acc,Sing,Neut,,NOUN,Procedere | Prozedere
Prozent,Dat,Plur,Neut,,NOUN,Prozent | Prozenten
Prozent,Dat,Sing,Neut,,NOUN,Prozent | Prozente
Prozeß,Acc,Sing,Masc,,NOUN,Produktionsprozess | Prozess | Prozeß
Prozeß,Dat,Sing,Masc,,NOUN,Produktionsprozess | Prozess | Prozesse | Prozeß
Prozeß,Acc,Plur,Masc,,NOUN,Produktionsprozesse | Prozesse
Prozeß,Dat,Plur,Masc,,NOUN,Prozess | Prozessen
Präsident,Acc,Sing,Masc,,NOUN,Präsident | Präsidenten
Präsident,Dat,Sing,Masc,,NOUN,Präsident | Präsidenten
Präsidentschaftskandidat,Acc,Sing,Masc,,NOUN,Präsidentschaftskandidat | Präsidentschaftskandidaten
Prätension,Acc,,,,NOUN,Prätension | Prätensionen
Punkt,Acc,,,,NOUN,Punkt | Punkte
Quadratmeter,Dat,Plur,Masc,,NOUN,Quadratmeter | Quadratmetern
Quadratmillimeter,Dat,Plur,Masc,,NOUN,Quadratmillimeter | Quadratmillimetern
Quartalsabschluß,Acc,Sing,Masc,,NOUN,Quartalsabschluss | Quartalsabschluß
Quartalsabschluß,Dat,Sing,Masc,,NOUN,Quartalsabschluss | Quartalsabschluß
Quartalsergebnis,Dat,Sing,Neut,,NOUN,Quartalsergebnis | Quartalsergebnisse
Rabatt,Dat,Sing,Masc,,NOUN,Rabatt | Rabatte
Rad,Dat,Plur,Neut,,NOUN,Rad | Rädern
Rand,Dat,Sing,Masc,,NOUN,Rand | Rande
Rang,Dat,Sing,Masc,,NOUN,Rang | Range
Rat,Dat,Sing,Masc,,NOUN,Rat | Rate
Rausschmiß,Dat,Sing,Masc,,NOUN,Rausschmiss | Rausschmiß
Rausschmiß,Acc,Sing,Masc,,NOUN,Rausschmiss | Rausschmiß
Rebell,Dat,Sing,Masc,,NOUN,Rebell | Rebellen
Rechner,Dat,Plur,Masc,,NOUN,RECHNERN | Rechner | Rechnern
Recht,Acc,Plur,,,NOUN,Rechte | Rechten
Recht,Acc,,,,NOUN,Recht | Rechte
Recht,Dat,,,,NOUN,Recht | Rechte | Rechten
Rechtsausschuß,Dat,Sing,Masc,,NOUN,Rechtsausschuss | Rechtsausschuß
Rechtsausschuß,Acc,Sing,Masc,,NOUN,Rechtsausschuss | Rechtsausschuß
Rechtsradikal,Acc,Plur,,,NOUN,Rechtsradikale | Rechtsradikalen
Record,Dat,Sing,Masc,,PROPN,Record | Records
Rede,Dat,Sing,Fem,,NOUN,REDE | Rede
Reflexion,Dat,,,,NOUN,Reflexion | Reflexionen
Regierungsmitglied,Dat,Plur,Neut,,NOUN,Regierungsmitglieder | Regierungsmitgliedern
Regiment,Acc,Plur,Neut,,NOUN,Regimenter | Regiments
Registrar,Dat,Sing,Masc,,NOUN,Registrar | Registrare
Reich,Acc,Sing,Neut,,PROPN,Reich | Reiches
Reich,Dat,,,,NOUN,Reich | Reiche
Reihe,Dat,Sing,Fem,,NOUN,Reih | Reihe
Rezept,Dat,Sing,Neut,,NOUN,Rezept | Rezepte
Richtung,Dat,,,,NOUN,Richtung | Richtungen
Robert,Dat,Sing,Masc,,PROPN,Robert | Roberts
Rock,Dat,Sing,Masc,,NOUN,Rock | Rocke
Rohstoff,Dat,Sing,Masc,,NOUN,Rohstoff | Rohstoffe
Roman,Acc,,,,NOUN,Roman | Romane
Rußland,Dat,Sing,Neut,,PROPN,Russland | Rußland
Rußland,Acc,Sing,Neut,,PROPN,Russland | Rußland
Sache,Acc,Plur,Fem,,NOUN,Sache | Sachen
Sand,Dat,Sing,Masc,,NOUN,Sand | Sande
Satellit,Acc,Sing,Masc,,NOUN,Satellit | Satelliten
Satellit,Dat,Sing,Masc,,NOUN,Satellit | Satelliten
Satellitenverkehr,Dat,Sing,Masc,,NOUN,Satellitenverkehr | Satellitenverkehre
Satz,Acc,Sing,Masc,,NOUN,Samurai-Chipssatz | Satz
Satz,Acc,,,,NOUN,Satz | Sätze
Schaden,Acc,Plur,Masc,,NOUN,Schäden | schäden
Schaltkreis,Dat,Sing,Masc,,NOUN,Schaltkreis | Schaltkreise
Schatz,Acc,,,,NOUN,Schatz | Schätze
Schiff,Dat,Sing,Neut,,NOUN,Schiff | Schiffen
Schiff,Acc,Sing,Neut,,NOUN,Schiff | Schlachtschiff
Schild,Dat,Sing,Neut,,NOUN,Schild | Schutzschild
Schilling,Dat,Plur,Masc,,NOUN,Schilling | Schillingen
Schimpferei,Dat,Plur,Fem,,NOUN,Schimpereien | Schimpfereien
Schlag,Dat,Sing,Masc,,NOUN,Schlag | Schlage
Schluss,Dat,Sing,Masc,,NOUN,Schluss | Schluß
Schluss,Acc,Sing,Masc,,NOUN,Schluss | Schluß
Schluß,Dat,Sing,Masc,,NOUN,Schluss | Schluß | schluss
Schluß,Acc,Sing,Masc,,NOUN,Schluss | Schluß
Schlüsselbegriff,Dat,Sing,Masc,,NOUN,Schlüsselbegriff | Schlüsselbegriffe
Schlüsselwort,Dat,Sing,Neut,,NOUN,Schlüsselwort | Schlüsselworte
Schulbuch,Dat,Plur,Neut,,NOUN,Schulbücher | Schulbüchern
Schulkind,Dat,Plur,Neut,,NOUN,Schulkinder | Schulkindern
Schulterschluss,Acc,Sing,Masc,,NOUN,Schulterschluss | Schulterschluß
Schutz,Acc,Sing,Masc,,NOUN,Schreibschutz | Schutz
Schutz,Dat,Sing,Masc,,NOUN,Schreibschutz | Schutz | Schutze
Schuß,Dat,Plur,Masc,,NOUN,Schnellschüssen | Schüssen
Schuß,Dat,Sing,Masc,,NOUN,Schnellschuss | Schnellschuß | Schuss
Schuß,Acc,Sing,Masc,,NOUN,Schnappschuss | Schnellschuss
Schwarz,Acc,Sing,Neut,,NOUN,Schwarz | Schwarze
Schwarze,Acc,Plur,,,NOUN,Schwarze | Schwarzen
Schwerpunkt,Dat,Sing,Masc,,NOUN,Schwerpunkt | Schwerpunkte
Schädling,Dat,Plur,Masc,,NOUN,Schädlinge | Schädlingen
Sein,Dat,Sing,Neut,,NOUN,Sein | Selbstbewusstsein
Seite,Dat,,,,NOUN,Seite | Seiten
Seitenaufruf,Dat,Plur,Masc,,NOUN,Seitenaufrufe | Seitenaufrufen
Selbständigkeit,Acc,Sing,Fem,,NOUN,Selbstständigkeit | Selbständigkeit
Senat,Dat,Sing,Masc,,NOUN,Senat | Senates
Senatsauschuß,Dat,Sing,Masc,,NOUN,Senatsauschuss | Senatsauschuß
Server,Dat,Plur,Masc,,NOUN,Server | Servern
Service,Acc,Sing,Masc,,NOUN,Service | service
Service,Dat,Sing,Masc,,NOUN,Service | Services
Service,Dat,Sing,Fem,,NOUN,Service | service
Sichtkontakt,Dat,Sing,Masc,,NOUN,Sichtkontakt | Sichtkontakte
Sinn,Dat,Sing,Masc,,NOUN,Sinn | Sinne
Sinn,Acc,,,,NOUN,Sinn | Sinns
Sinn,Dat,,,,NOUN,Sinn | Sinne
Skandal,Dat,Sing,Masc,,NOUN,Skandal | Skandale
Sockel,Dat,Plur,Masc,,NOUN,Sockel | Sockeln
Soldat,Acc,Plur,Masc,,NOUN,Soldante | Soldaten
Sonderangebot,Dat,Sing,Neut,,NOUN,Sonderangebot | Sonderangebote
Sonntag,Dat,Sing,Masc,,NOUN,SONNTAG | Sonntag
Spam,Acc,Sing,Neut,,NOUN,SPAM | Spam
Spaß,Acc,Sing,Masc,,NOUN,Spass | Spaß | Spielspaß
Spezialist,Acc,Sing,Masc,,NOUN,Spezialist | Spezialisten
Spiegel,Dat,Sing,Masc,,NOUN,SPIEGEL | Spiegel
Spiel,Dat,Sing,Neut,,NOUN,Spiel | Spiele
Spielfilm,Dat,Sing,Masc,,NOUN,Spielfilm | Spielfilme
Spitzengespräch,Dat,Sing,Neut,,NOUN,Spitzengespräch | Spitzengespräche
Spot,Dat,Sing,Masc,,NOUN,Spot | Spots
Spur,Acc,,,,NOUN,Spur | Spuren
Staat,Dat,Sing,Masc,,NOUN,Staat | Staate
Staat,Acc,Sing,Masc,,NOUN,Staat | Staats
Stand,Dat,Sing,Masc,,NOUN,Stand | Stande
Standard-Protokoll,Dat,Sing,Neut,,NOUN,Standard-Protokoll | Standard-Protokolle
Standardisierungsprozeß,Acc,Sing,Masc,,NOUN,Standardisierungsprozess | Standardisierungsprozeß
Standort,Acc,Sing,Masc,,NOUN,Standort | Standorten
Startschuß,Dat,Sing,Masc,,NOUN,Startschuss | Startschuß
Station,Dat,Sing,Fem,,PROPN,ScoopStation | Station
Stein,Dat,Sing,Masc,,NOUN,Stein | Steine
Stelle,Acc,,,,NOUN,Stelle | Stellen
Stellung,Acc,Sing,Fem,,NOUN,Stellung | stellung
Stichwort,Dat,Sing,Neut,,NOUN,Stichwort | Stichworte
Stichwort,Dat,Plur,Neut,,NOUN,Stichworten | Stichwörtern
Stil,Dat,Sing,Masc,,NOUN,Stil | Stile
Stoß,Acc,Sing,Masc,,NOUN,Stoß | Stromstoß
Strafprozeß,Dat,Sing,Masc,,NOUN,Strafprozess | Strafprozeß
Strafprozeß,Acc,Sing,Masc,,NOUN,Strafprozess | Strafprozeß
Straße,Dat,Sing,Fem,,NOUN,Straße | Straßen
Straße,Acc,Sing,Fem,,NOUN,Strasse | Straße
Stress,Dat,Sing,Masc,,NOUN,Stress | Streß
Stromausfall,Dat,Plur,Masc,,NOUN,Stromausfälle | Stromausfällen
Studierend,Acc,Plur,,,NOUN,Studierende | Studierenden
Stück,Dat,Sing,Neut,,NOUN,Stück | Stücke
Stück,Dat,Plur,Neut,,NOUN,Stück | Stücken
Stück,Acc,Plur,Neut,,NOUN,Stück | Stücke
Synergieeffekt,Dat,Sing,Masc,,NOUN,Synergieeffekt | Synergieeffekte
System,Dat,Sing,Neut,,NOUN,System | Systeme
System,Dat,Plur,Neut,,NOUN,Systeme | Systemen
System,Acc,,,,NOUN,System | Systeme
System,Dat,,,,NOUN,System | Systemen
T-DSL-Anschluß,Dat,Sing,Masc,,NOUN,T-DSL-Anschluss | T-DSL-Anschluß
TV,Dat,Plur,Neut,,NOUN,TV's | TVs
TV-Gerät,Dat,Sing,Neut,,NOUN,TV-Gerät | TV-Geräte
TV-Kabelnetz,Dat,Sing,Neut,,NOUN,TV-Kabelnetz | TV-Kabelnetze
Tag,Dat,Plur,Masc,,NOUN,Tage | Tagen
Tag,Dat,Sing,Masc,,NOUN,Tag | Tage
Taiwan-Dollar,Acc,Plur,Masc,,NOUN,Taiwan-Dollar | Taiwan-Dollars
Taiwan-Dollar,Dat,Plur,Masc,,NOUN,Taiwan-Dollar | Taiwan-Dollars
Talent,Acc,,,,NOUN,Talent | Talente
Tarif,Dat,Sing,Masc,,NOUN,Tarif | Tarife
Taschencomputer,Dat,Plur,Masc,,NOUN,Taschencomputer | Taschencomputern
Techniker,Dat,Plur,Masc,,NOUN,Techniker | Technikern
Teil,Dat,Sing,,,NOUN,Teil | Teile
Teil,Acc,,,,NOUN,Teil | Teile
Teilbereich,Dat,Plur,Masc,,NOUN,Teilbereiche | Teilbereichen
Teilnehmeranschluß,Dat,Plur,Masc,,NOUN,Teilnehmeranschlüsse | Teilnehmeranschlüssen
Telefon,Dat,Sing,Neut,,NOUN,Telefon | telefon
Telefonanschluß,Dat,Sing,Masc,,NOUN,Telefonanschluss | Telefonanschluß
Telefonanschluß,Acc,Sing,Masc,,NOUN,Telefonanschluss | Telefonanschluß
Telefongespräch,Dat,Sing,Neut,,NOUN,Telefongespräch | Telefongespräche
Telefonica-Präsident,Dat,Sing,Masc,,NOUN,Telefonica-Präsident | Telefonica-Präsidenten
Telefonnetz,Dat,Sing,Neut,,NOUN,Telefonnetz | Telefonnetze
Telekom-Konkurrent,Dat,Sing,Masc,,NOUN,Telekom-Konkurrent | Telekom-Konkurrenten
Telepolis-Korrespondent,Dat,Sing,Masc,,NOUN,Telepolis-Korrespondent | Telepolis-Korrespondenten
Tendenz,Dat,,,,NOUN,Tendenz | Tendenzen
Terabyte,Acc,Plur,Neut,,NOUN,Terabyte | Terabytes
Termin,Dat,Sing,Masc,,NOUN,Termin | Termine
Termin,Acc,Sing,Fem,,NOUN,Termin | Termine
Termingeschäft,Dat,Plur,Neut,,NOUN,Termingeschäfte | Termingeschäften
Testlauf,Dat,Plur,Masc,,NOUN,Testläufe | Testläufen
Text,Dat,Plur,Masc,,NOUN,Text | Texte | Texten
Text,Acc,Sing,Masc,,NOUN,Teletext | Text
Text,Dat,Sing,Masc,,NOUN,Teletext | Text | Texte
Theorie,Acc,,,,NOUN,Theorie | Theorien
Tier,Dat,Sing,Neut,,NOUN,Tier | Tiere
Tip,Acc,Plur,Masc,,NOUN,Tipps | Tips
Tochter,Acc,Plur,Fem,,NOUN,Töchter | Töchtern
Tod,Dat,Sing,Masc,,NOUN,Tod | Tode
Ton,Acc,,,,NOUN,Ton | Töne
Tor,Dat,Sing,Neut,,PROPN,AppleStore | Tor
Trainer,Dat,Plur,Masc,,NOUN,Trainer | Trainern
Tschechoslowakei,Acc,Sing,Fem,,PROPN,Tschechoslowakai | Tschechoslowakei
Turnier,Dat,Plur,Neut,,NOUN,Turniere | Turnieren
Typ,Acc,Sing,Masc,,NOUN,Typ | Typen
UMTS-Netz,Dat,Sing,Neut,,NOUN,UMTS-Netz | UMTS-Netze
US-Armee,Acc,Sing,Fem,,NOUN,US-Armee | US-Army
US-Börsenschluss,Dat,Sing,Masc,,NOUN,US-Börsenschluss | US-Börsenschluß
US-Cent,Acc,Plur,Masc,,NOUN,US-Cent | US-Cents
US-Cent,Dat,Plur,Masc,,NOUN,US-Cent | US-Cents
US-Kongreß,Dat,Sing,Masc,,NOUN,US-Kongress | US-Kongreß
US-Kongreß,Acc,Sing,Masc,,NOUN,US-Kongress | US-Kongreß
US-Magazin,Dat,Sing,Neut,,NOUN,US-Magazin | US-Magazine
US-Präsident,Dat,Sing,Masc,,NOUN,US-Präsident | US-Präsidenten
USB-Anschluß,Acc,Sing,Masc,,NOUN,USB-Anschluss | USB-Anschluß
USB-Anschluß,Dat,Sing,Masc,,NOUN,USB-Anschluss | USB-Anschluß
Umfang,Dat,Sing,Masc,,NOUN,Umfang | Umfange
Umsatz,Dat,Plur,Masc,,NOUN,Umsätze | Umsätzen
Umsatzrückgang,Dat,Plur,Masc,,NOUN,Umsatzrückgänge | Umsatzrückgängen
Universitätsabschluß,Acc,Sing,Masc,,NOUN,Universitätsabschluss | Universitätsabschluß
Unternehmensportal,Dat,Sing,Neut,,NOUN,Unternehmensportal | Unternehmensportale
Ursprung,Dat,,,,NOUN,Ursprung | Ursprunge
Veranstalter,Acc,Plur,Masc,,NOUN,VERANSTALTER | Veranstalter
Verantwortlich,Acc,Plur,,,NOUN,Verantwortliche | Verantwortlichen
Verband,Dat,Plur,Masc,,NOUN,Verbraucherschutzverbänden | Verbraucherverbänden | Verbänden
Verbot,Dat,Plur,Neut,,NOUN,Verboten | Vereinsverboten
